GeneID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
ENSDARG00000001829,0.888376,0,1.302928,0,5.147197,6.118108,2.847433,7.200934,6.058474,5.587923,3.18958,10.471563,18.954872,11.634187,14.95341,21.58168,23.53199,20.892666,24.572498,13.33667,14.818155,37.264214,16.080433,27.029198,40.769146,17.72447,25.205408,37.23106,19.924616,26.010283,12.698542,18.919418,14.881697,19.985434,35.297508,31.504927,15.455873,29.555815,19.101698,15.163106,16.507015,28.94928,43.802841,31.552731,32.091602,21.77404,26.084951,2.783871,4.168499,0,0,0,0,1.303232,0,0
ENSDARG00000001873,0,2.758277,0,2.378818,1.470628,3.496062,0,6.400831,3.786546,10.058262,14.884705,17.756128,8.241248,11.634187,17.757174,22.135056,19.049707,22.285511,24.572498,30.776932,24.082121,26.041481,60.417755,32.301342,50.727386,20.788937,22.54052,21.260769,24.476082,36.82568,32.089943,28.886917,28.878597,35.546249,25.227091,30.23741,20.718157,18.679319,18.592644,21.337357,20.896029,29.646791,25.329002,32.111076,25.351755,21.350506,17.38604,2.783871,0.8337,0.608045,0,0,0,0,0,0
ENSDARG00000001879,0.888376,0,1.954392,1.585879,0.735314,0.874016,2.847433,0.800104,3.029237,0,0,5.008139,3.296499,2.908547,10.280469,6.087141,3.361713,6.964222,3.613603,7.181284,5.76856,6.632277,19.648573,11.652636,12.173091,6.54066,14.907267,9.2337,9.132685,16.686457,4.685001,11.060427,9.85797,21.001858,7.589782,8.801641,4.244841,6.396826,4.98477,3.915927,2.194507,11.141883,6.453699,13.007938,5.110946,8.88876,12.992743,0,0,0,0,0,0,0,0,0
ENSDARG00000001888,0,0.919426,0,0,0,0,0.711858,0,0,1.117585,1.063193,1.365856,2.472374,1.939031,0.934588,6.640517,2.241142,0,3.613603,12.310773,5.103748,1.186651,17.440521,2.029079,4.717965,2.60146,6.006015,2.223188,2.577474,14.093483,6.674968,3.383032,2.148553,2.959699,4.073102,1.981672,3.165478,4.193591,3.363469,1.326082,0.731502,4.086991,3.887002,3.557026,1.164247,2.56462,1.952576,0,0,0,0,1.410929,0,0,0,0
ENSDARG00000001889,0,1.838852,1.954392,1.585879,1.470628,1.748031,7.118582,8.801142,3.786546,3.352754,5.315966,6.373995,9.889498,7.756124,5.607529,8.854022,16.808565,25.071199,18.068012,8.207182,11.794517,10.293133,13.872381,10.731899,3.466408,10.698061,13.163769,17.341114,11.746088,15.987742,28.056335,16.525066,11.658866,9.133204,18.94381,8.087484,9.310676,8.505821,9.132158,7.562653,22.772995,13.866544,17.650074,17.69293,12.902856,14.839834,16.684582,1.391936,0,0,0.959372,0,0,0,0,1.705196
ENSDARG00000001890,0.888376,0,1.302928,1.585879,2.205941,2.622046,0,1.600208,0.757309,2.235169,4.252773,8.195136,6.592999,4.847578,4.672941,11.620904,5.602855,16.714132,7.949925,10.258977,8.449132,14.350303,18.176538,16.578707,6.203568,7.293957,13.337072,13.902272,14.445004,12.18562,2.677144,8.509703,15.418835,7.892531,5.070747,15.883319,10.704983,11.436455,6.097016,6.536932,5.120517,14.369366,8.133139,15.373485,10.846737,10.992904,6.208458,0,0.8337,0,0,0,0,0,0,0
ENSDARG00000001897,0,0,0,0,0,0,0.711858,2.400311,0.757309,2.235169,2.126386,5.91871,2.472374,1.939031,0.934588,8.854022,4.482284,5.571378,11.563528,4.103591,6.240325,10.891253,10.928312,9.236502,8.211482,4.035964,7.965056,11.997688,5.535374,8.128282,3.34643,7.364651,5.371383,4.200372,4.249591,4.546645,6.589326,5.158268,9.105426,2.821245,3.657512,7.119787,8.038064,11.327264,10.034961,7.145973,6.345873,1.391936,0,1.21609,0,0,0,0,0,0
ENSDARG00000001915,0,0,0.651464,0.792939,2.941255,0,2.847433,0.800104,3.029237,1.117585,6.379159,4.552854,9.889498,10.664671,12.149646,14.941163,17.929136,26.464045,18.068012,27.699238,16.426498,24.2663,8.096189,26.683121,9.408821,15.608759,16.519701,20.297918,23.167511,14.509775,16.714256,14.520806,17.377907,21.70446,15.597896,32.368778,19.39646,21.789591,15.705101,20.066954,12.435542,19.559587,23.786966,26.320665,17.634592,23.168997,16.196438,0,0,0,0,0,0.513884,0,0,0
ENSDARG00000001939,0,0,0,0.792939,0,0,0.711858,0,0,0,0,0.455285,0.824125,1.939031,1.869176,0.553376,1.120571,0,2.168162,0,0.536114,2.805683,1.472034,2.56276,3.727563,1.823489,1.325042,1.148627,0.750937,1.209148,12.011365,0.546464,4.676068,0,0.347256,3.409984,2.029541,0,0.455591,2.320643,14.726468,0.681165,2.661772,2.826053,2.510077,4.793119,0.575826,0,0,0,0,0,0,0,0,0
ENSDARG00000001940,0,0.919426,1.302928,1.585879,2.941255,1.748031,0.711858,5.600727,5.301165,6.705508,7.442352,15.479702,7.417124,9.695155,15.887998,17.708044,10.085139,16.714132,11.563528,11.284875,20.393669,36.464287,55.265633,29.779562,45.48711,31.318148,24.514364,15.421227,26.860252,18.755396,22.71994,30.578434,21.8958,34.335434,22.195757,24.946671,23.630611,20.763914,13.808937,19.742073,19.846985,22.753899,22.984037,26.821638,21.859013,20.49173,20.940464,4.175807,0.8337,0.608045,1.918745,1.410929,0,0.651616,0,0
ENSDARG00000001968,0,0,0,1.585879,0,0,0,0.800104,3.029237,2.235169,1.063193,2.276427,0.824125,0.969516,1.869176,2.766882,5.602855,4.178533,2.890882,1.025898,2.080109,6.199896,8.720261,6.046257,0.990402,6.54066,7.345861,5.179992,4.886047,1.383827,8.01354,4.190116,1.074277,6.173504,4.293714,1.850817,2.912454,3.633632,2.277956,3.284045,0.731502,3.405826,5.851666,5.945623,4.480752,2.290676,4.480979,1.391936,0,0,0,0,0,0,0,0
ENSDARG00000002006,0,0,0,0.792939,0,1.748031,0,3.200415,0,2.235169,1.063193,3.642283,1.64825,2.908547,3.738353,8.300646,3.361713,4.178533,10.118087,2.051795,6.712091,7.009412,1.472034,4.885091,12.434246,7.707616,8.108752,5.839542,6.230547,6.04574,14.688509,5.829507,6.635141,0.986566,5.158992,4.12414,6.904271,6.825945,5.768689,8.726295,5.534478,8.157638,6.548774,8.50121,8.689131,5.315773,3.905153,0,0,0,0,0,0,0,0,0
ENSDARG00000002013,0,0,0,0,0,0,0,0,0,1.117585,1.063193,0.910571,2.472374,0,1.869176,1.660129,7.843997,0,1.445441,0,6.240325,1.508539,0,4.644662,7.950327,5.227593,0.936195,3.371815,1.826537,1.988401,1.338572,5.621011,1.611415,0.986566,3.466835,2.695828,3.294663,3.490592,0.683387,2.489725,7.728985,3.9572,3.718016,5.042023,2.686312,2.56462,2.440721,0,0,0.608045,0,0,0,0,0,0
ENSDARG00000002016,0,1.838852,1.302928,0.792939,0,3.496062,2.135575,6.400831,8.330401,6.705508,2.126386,11.83742,1.64825,8.725639,3.738353,11.067528,2.241142,9.749911,10.840808,22.56975,16.383472,18.112061,4.416103,22.038458,13.658694,13.809943,10.758837,12.975842,10.634558,10.022541,5.354287,11.189898,7.172279,13.07947,13.051908,14.062441,15.202848,22.063471,12.1673,18.54063,2.92601,21.083916,17.702822,16.83543,12.454247,13.893646,13.53062,1.391936,0,0,0,0,0,0,0,0
ENSDARG00000002021,0.888376,0,0,0,0,0,0.711858,1.600208,1.514618,3.352754,1.063193,1.821141,1.64825,3.878062,2.803764,2.766882,2.241142,1.392844,2.890882,3.077693,4.160217,7.552286,0.736017,8.556194,1.980804,5.76269,7.806557,4.594508,4.886047,5.790523,2.677144,4.475959,2.148553,8.146637,5.291358,7.534123,1.771171,2.513714,3.490733,2.621004,6.26598,5.31953,4.679184,4.898083,3.941351,6.137607,5.056806,0,0.8337,0,0,0,0,0,0,0
ENSDARG00000002031,0.888376,0.919426,0.651464,0.792939,0,0.874016,4.983007,4.000519,2.271928,4.470338,7.442352,10.926848,11.537748,5.817093,13.084233,17.154669,15.687994,6.964222,24.572498,19.492056,15.289921,19.243465,15.456362,17.552267,11.182689,13.081321,16.693005,13.316788,11.005068,23.941345,13.367827,16.629314,18.294006,26.66715,19.935732,12.473335,12.4815,23.575909,13.306277,12.310701,41.253395,23.451408,18.949215,17.054159,17.4744,12.001269,18.675108,0,0.8337,0,0,0,0,0,0,0
ENSDARG00000002071,0,0,0,0,0,0,0.711858,0,0,0,0,1.365856,0,0,1.869176,2.766882,0,0,3.613603,5.129488,0,1.508539,0.736017,1.401595,1.485603,1.434504,3.125583,0.415011,2.308573,1.988401,0.669286,2.73232,0.537138,1.973133,1.300779,0,0,1.119917,1.896164,1.294922,5.534478,4.524918,1.510454,1.974191,1.431274,0.336122,1.464432,0,0,0,0,0,0,0,0,0
ENSDARG00000002082,5.330253,1.838852,3.908784,3.964697,10.294394,8.740155,12.813447,24.803219,20.44735,18.99894,28.706217,46.89439,32.964993,26.17692,38.318111,65.298416,63.872547,50.142399,62.153965,66.68335,50.24435,77.646408,83.85836,89.81955,88.966309,67.349602,72.015137,66.487534,78.73439,84.963585,60.128387,68.18187,85.592819,55.785789,78.244431,72.52565,69.543411,67.355774,62.739059,53.815132,109.668793,89.734985,93.816483,99.113182,82.715012,79.888008,79.00605,8.351614,0,1.824135,0,0,0.513884,0,0,0.852598
ENSDARG00000002127,0,0,0,0,0,0,1.423716,3.200415,1.514618,0,2.126386,3.642283,0,0.969516,2.803764,4.427011,1.120571,0,2.168162,8.207182,2.080109,1.186651,1.472034,3.870552,0.495201,3.79309,3.355931,2.712265,3.977737,7.429566,1.338572,0.546464,2.875172,6.173504,3.119579,1.559167,4.880075,4.050551,5.185834,0.663041,2.194507,2.789557,5.492531,4.385838,5.014806,1.28231,4.568662,0,0,0,0,0,0,0,0,0
ENSDARG00000002128,0.888376,0,0,2.378818,3.676569,1.748031,1.423716,8.001039,3.029237,10.058262,4.252773,14.569131,10.713623,13.573217,11.215057,26.562067,19.049707,27.856888,10.118087,18.466158,15.697337,22.546366,5.888138,21.076742,9.669976,29.249849,20.222239,26.426683,17.773415,42.011627,18.05283,23.941841,23.886175,12.825363,20.409632,23.477322,17.986118,28.174217,22.666231,22.425398,1.463005,18.39146,44.056484,33.676498,22.312971,20.305197,30.352617,4.175807,0,0,0,0,0,0,0,0
ENSDARG00000002148,0,0,0,0,0,0,0,0,0,0,0,0.455285,0,0,0,0.553376,0,0,0,0,0,1.619032,23.95273,0.77411,0,2.480023,0.936195,0.65955,0.2689,0,0,0.546464,2.875172,0,0.347256,0,0.253024,0,0.227796,0,5.534478,0.373031,1.320304,0,0.44861,0,0,0,0,0,0,0,0,0,0,0
ENSDARG00000002165,0,0,0,0,0,0,0,0,0.757309,0,0,0,0,0,0.934588,0,0,1.392844,5.781764,3.077693,0.536114,2.318055,8.720261,1.548221,0.495201,1.313067,0.547347,0.244538,1.770774,2.767653,1.338572,3.539404,0,3.213805,0.650389,2.273323,0.697154,0.833838,1.112246,1.626443,0,2.108392,3.887002,0.316567,0.44861,0.946188,0.976288,0,0,0,0,0,0,0,0,0
ENSDARG00000002167,0,0,0,0,0,0,1.423716,2.400311,0.757309,1.117585,1.063193,2.276427,0,4.847578,1.869176,1.660129,2.241142,8.357066,2.890882,3.077693,1.608343,9.658946,1.472034,8.262941,6.69877,3.282667,6.092667,5.031861,4.941811,4.581375,4.015716,3.435156,0,0.986566,3.466835,10.551541,2.979719,5.146069,2.706815,2.752284,0.731502,4.216783,3.189894,7.211892,3.492741,3.909108,5.457267,0,0,0,0,0,0,0,0,0
ENSDARG00000002168,0,1.838852,1.954392,1.585879,2.941255,5.244093,2.847433,10.40135,10.602329,8.940677,15.947898,19.121984,22.251371,22.298857,27.103056,38.182972,31.375988,50.142399,44.085953,45.1395,29.636311,50.805,32.160866,59.33054,39.229324,51.302505,38.671371,51.918671,50.555649,34.39378,26.753546,50.980873,35.10347,39.492512,48.806149,67.10405,33.751591,42.839584,33.77475,39.052505,37.403046,54.606667,50.668423,67.779175,57.432659,29.567022,44.809792,9.743549,0.8337,0,0,0,0,0,0,0
ENSDARG00000002172,0,2.758277,0.651464,3.171757,3.676569,0,0.711858,10.40135,4.543855,4.470338,12.758319,17.756128,21.427246,23.268373,33.645172,38.736347,31.375988,26.464045,26.74066,47.191296,24.93998,21.239632,19.872465,20.103182,24.085028,13.78527,17.512939,21.320755,23.928366,22.463377,12.047147,22.561394,32.638565,42.227962,34.01796,29.583134,24.456949,30.557093,15.128642,23.951719,13.898547,31.236015,24.874792,44.687195,40.385479,32.331699,40.15345,1.391936,0,0,0,0,0,0,0,0
ENSDARG00000002184,0,0,0,0,1.470628,0.874016,2.847433,3.200415,1.514618,0,7.442352,5.008139,9.889498,6.786609,9.345881,12.727657,4.482284,13.928444,7.949925,11.284875,7.312554,8.628444,2.944069,13.347483,9.43593,11.476032,13.034877,7.721785,6.925721,11.32583,9.352112,9.863252,7.172279,23.961557,10.229738,15.490752,11.087193,11.305614,4.428647,7.431373,9.19199,16.266726,10.076639,9.940106,13.266023,13.28358,13.969031,1.391936,0,0.608045,0,0,0,0,0,0
ENSDARG00000002190,0,2.758277,2.605856,1.585879,5.882511,0.874016,3.559291,4.800623,3.029237,5.587923,11.695126,10.926848,13.185998,18.420795,28.037643,25.455315,22.411419,25.071199,27.463379,41.035908,27.448828,41.744175,47.393337,34.277599,40.012791,27.718584,31.484011,34.451767,33.553001,31.720268,25.414974,48.742893,27.235878,30.837664,30.645094,30.689856,31.113541,33.725006,26.512024,39.083668,32.696487,39.912819,38.88076,42.465588,35.744534,28.982189,31.217657,5.567742,1.6674,3.648271,0,0,0,0,0,0
ENSDARG00000002197,0.888376,0,0.651464,0.792939,0,1.748031,2.135575,0,0,3.352754,1.063193,3.642283,5.768874,3.878062,0.934588,8.854022,3.361713,9.749911,13.008969,5.129488,8.320435,14.184564,4.416103,12.760978,5.213166,11.379269,12.646029,9.848565,10.62464,5.185949,4.015716,11.398395,8.246555,8.879098,9.061327,8.801641,7.854449,8.93494,7.262725,6.074131,2.194507,16.57486,10.889986,12.472643,8.427451,9.312294,8.561497,0,2.5011,0,0,0,0,0,0,0
ENSDARG00000002213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.120571,0,0,0,0.536114,0,2.208052,2.322331,8.211482,0,0,0,0,0.604574,6.005682,0.546464,2.338034,0,0,1.136661,0,0,0.227796,0.33152,0,0,0.887258,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSDARG00000002215,0.888376,0,3.25732,2.378818,4.411883,6.118108,2.847433,20.8027,2.271928,8.940677,25.516638,24.130123,10.713623,17.451279,33.645172,40.949852,32.496559,51.535244,36.858746,63.605659,37.098885,76.644676,62.001736,60.907898,60.892563,55.826153,52.441704,57.298519,63.741665,77.198265,136.917358,61.208992,42.686016,60.71862,63.473412,47.881729,52.75515,60.292545,48.849926,45.820839,85.33638,65.472618,69.11068,75.773781,82.570869,54.055271,64.548874,6.959678,1.6674,0.608045,0,0,0.513884,0.651616,0,0
ENSDARG00000002216,0,0,0,0,0,0.874016,0,0,0.757309,0,2.126386,1.365856,2.472374,0,1.869176,1.106753,3.361713,0,1.445441,1.025898,4.095868,3.826594,10.928312,4.257607,4.717965,2.747571,3.586279,3.127277,4.941811,5.615844,2.677144,2.394352,1.074277,2.959699,7.07176,8.379134,2.2153,7.410303,4.602979,2.189364,5.120517,4.638365,8.323289,5.433378,2.146911,5.67713,4.881441,0,0,0,0,0,0,0,0,0
ENSDARG00000002217,0,0,0,0.792939,0,0.874016,0.711858,0,0,0,2.126386,2.276427,0.824125,1.939031,1.869176,2.213506,1.120571,5.571378,0.722721,0,4.567634,1.563786,0,5.753005,0.495201,5.495142,5.156473,3.275408,3.59731,5.185949,0.669286,4.632332,5.213207,7.414177,7.931315,4.647561,3.294663,5.575188,6.070284,1.626443,2.194507,4.33023,5.587606,4.288,9.597046,2.900743,8.824544,0,0,0.608045,0,0,0,0,0,0
ENSDARG00000002220,0,0,0,0.792939,3.676569,0.874016,1.423716,0,0,3.352754,3.18958,4.097568,4.120624,3.878062,4.672941,6.640517,10.085139,8.357066,7.227205,4.103591,7.376904,12.997912,0.736017,12.039691,12.668292,11.646817,9.822641,6.647223,8.965394,11.32583,10.021398,16.681438,12.385486,17.788054,15.047197,7.242473,6.021358,4.59831,10.572731,6.436811,4.389015,7.427922,12.136379,10.791968,11.658513,6.934206,7.184747,1.391936,0,0,0,0,0,0,0,0
ENSDARG00000002226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00788,4.04758,39.921219,2.322331,10.948643,1.9696,1.642042,0.244538,0.5378,0,12.011365,0.546464,0,0.986566,0.303133,0.714156,1.012098,0.559959,0.455591,0,0,0,2.133651,0,0,0,0.488144,0,0,0,0,0,0,0,0,0
ENSDARG00000002240,0,1.838852,3.908784,3.964697,7.353138,7.866139,7.118582,18.402388,6.815783,11.175846,17.011091,40.520397,36.261494,45.56723,58.879051,66.405167,62.751976,87.749199,59.263081,108.745155,75.076958,74.096046,83.85836,102.392921,140.450058,91.349113,78.855896,67.362244,62.767677,134.498917,148.277328,114.663239,90.427063,82.707047,71.0019,86.67791,55.998585,62.876102,54.056095,60.496628,98.185883,85.615303,83.296051,90.410652,90.239899,66.754021,64.586823,18.095163,3.334799,0.608045,0,0,0,0,0,0
ENSDARG00000002264,0,0,0.651464,0,0,0,0,0,0,0,2.126386,3.186997,4.120624,0.969516,0.934588,2.213506,5.602855,4.178533,7.227205,1.025898,1.072229,4.580864,2.944069,4.591839,5.213166,4.960045,4.911321,5.2764,4.292484,2.592975,3.34643,3.48728,1.074277,0,5.765258,2.695828,3.041639,2.930634,4.804042,0.431641,0.731502,4.395126,3.453955,4.190161,4.480752,3.361219,3.417009,1.391936,0,0,0,0,0,0,0,0
ENSDARG00000002267,0,0,2.605856,4.757636,7.353138,3.496062,2.135575,12.001557,3.786546,14.5286,12.758319,17.300844,18.954872,32.963528,26.168467,29.882326,32.496559,25.071199,36.858746,38.984112,32.938671,38.285126,25.648657,41.338394,30.288595,28.033546,38.037373,41.803226,45.532063,35.428249,30.751371,33.283852,25.087324,28.610426,31.984272,49.32888,31.221346,33.581966,39.108181,34.0797,44.082985,42.296658,51.091053,45.464268,43.808819,32.467766,38.025509,5.567742,4.168499,1.21609,0,0,0,0.651616,0,0
ENSDARG00000002271,2.665127,4.597129,5.211712,3.171757,12.500335,19.22834,11.38973,20.002596,19.690039,23.469276,27.643023,59.64238,61.809364,54.29287,64.48658,99.054375,88.525108,69.64222,67.93573,107.719261,84.491318,123.704803,87.026321,129.43396,140.891037,64.40657,136.107468,113.10746,106.312088,98.264214,83.553398,95.610992,134.376831,122.902161,106.640945,110.85054,63.807148,74.778275,58.899662,73.757446,96.75116,124.896957,138.929214,126.285706,129.685364,86.412209,80.669411,2.783871,0,3.648271,0,0,0.513884,0,0,0
ENSDARG00000002285,0,0,0.651464,0.792939,2.205941,0.874016,0,2.400311,0.757309,0,1.063193,3.642283,3.296499,3.878062,4.672941,4.427011,2.241142,8.357066,3.613603,6.155386,7.655622,7.009412,0.736017,8.796623,10.921534,6.54066,10.21149,4.839046,5.210711,8.558176,20.042795,8.119612,6.824622,7.160071,6.289004,6.950823,4.87473,9.33966,3.390201,7.531493,2.92601,6.30883,9.020396,3.994483,6.184401,5.253596,5.720315,1.391936,0,0,0,0,0,0,0,0
ENSDARG00000002303,0,0,0,0.792939,0,0.874016,0.711858,2.400311,0.757309,2.235169,15.947898,7.284565,6.592999,4.847578,14.018822,16.047916,17.929136,9.749911,12.286249,10.258977,9.52136,23.889166,23.328659,19.528522,15.378344,13.274847,13.337072,11.167665,8.594884,10.801793,13.367827,20.610933,20.632042,9.865664,18.938087,12.63413,12.532729,11.710334,14.418524,10.846698,16.507015,15.796592,19.931547,22.073132,15.776099,20.429552,16.859947,0,0.8337,0.608045,0,0,0,0,0,0
ENSDARG00000002304,0,0,0,0,0.735314,0,0,0,0.757309,0,4.252773,0.455285,0,3.878062,1.869176,2.766882,2.241142,2.785689,3.613603,8.207182,7.312554,5.068491,3.680086,4.832268,3.961609,4.813934,4.292126,5.93595,3.96782,6.220418,6.023573,3.877372,1.611415,13.81193,7.066037,5.683306,2.220645,5.170468,5.286366,3.384166,3.657512,5.02774,4.795424,3.654865,3.850559,3.174687,5.54495,0,0,0,0,0,0,0,0,0
ENSDARG00000002305,0,0,0,0,0,0.874016,0.711858,0.800104,0,0,0,0.455285,0.824125,1.939031,1.869176,1.106753,3.361713,4.178533,2.168162,2.051795,4.224566,2.69519,3.680086,5.12552,1.485603,3.404104,1.483542,3.712761,4.830284,5.790523,13.349936,3.929496,5.023726,1.973133,1.951168,3.118334,2.468325,3.621432,4.274652,3.415325,0,1.36233,2.207561,5.410328,2.419286,3.510809,2.040259,0,0,0,0,0,0,0,0,0
ENSDARG00000002332,6.218628,5.516554,5.863176,0.792939,6.617825,6.118108,13.525306,16.802181,9.845019,13.411016,20.20067,30.048834,23.075497,27.146435,24.299292,22.688433,78.439972,30.642578,39.026909,53.34668,25.00433,35.690838,14.720345,51.536613,14.126786,26.86659,37.130787,43.144669,42.432884,47.855484,50.142773,33.465446,17.725565,43.184673,50.778545,36.433041,34.588619,32.49865,34.685932,28.499529,38.866051,58.353798,58.231441,57.631618,38.607082,44.855625,65.487213,4.175807,0,0.608045,0,0,0,0,0,1.705196
ENSDARG00000002336,0,0,0.651464,0.792939,0,0,1.423716,1.600208,0,0,2.126386,1.821141,2.472374,0,1.869176,1.660129,1.120571,1.392844,2.168162,1.025898,0,3.559952,0.736017,8.315765,1.980804,2.480023,1.483542,1.956308,2.364337,1.813722,2.677144,1.197176,1.611415,3.946266,3.725846,3.701634,2.974374,5.444348,1.011714,4.016047,7.728985,4.395126,4.436287,3.557026,5.377973,1.68061,8.786594,0,0,0,0,0,0,0.651616,0,0
ENSDARG00000002339,0,0,0,1.585879,0.735314,0,0,0,0,0,0,3.186997,2.472374,0.969516,2.803764,5.533764,4.482284,4.178533,4.336323,7.181284,4.76068,4.746603,0.736017,3.870552,10.948643,1.555941,4.061778,3.201342,4.830284,1.813722,6.674968,2.73232,2.685692,0.986566,2.210179,3.701634,1.709251,5.027429,2.479019,3.815807,6.26598,2.789557,2.566697,4.190161,4.29917,1.28231,3.992835,0,0,0,0,0,0,0,0,0
ENSDARG00000002344,4.441877,5.516554,7.166104,28.545816,19.853474,12.236217,36.304768,56.007267,31.049677,34.645123,119.077637,99.252205,68.402359,121.189438,146.730331,180.954086,170.326782,252.104843,294.869965,222.619797,154.357529,201.735641,162.388306,252.997421,150.523972,185.384857,212.484406,251.90921,234.070496,237.464783,151.151276,178.856781,213.431732,194.861801,242.23317,270.604095,137.56868,176.741684,148.788208,160.481995,144.077698,264.843964,277.435791,306.583008,209.222809,181.775345,187.888351,9.743549,3.334799,3.648271,1.918745,0,0,0,0.66965,0
ENSDARG00000002347,0,0,0,0,0,0,0,0.800104,2.271928,1.117585,7.442352,6.373995,8.241248,4.847578,4.672941,6.640517,16.808565,2.785689,5.059043,6.155386,9.993126,18.066404,10.928312,18.085947,25.624849,10.455187,11.464684,10.730311,8.427594,19.964544,6.023573,10.357591,5.908522,6.173504,15.432853,17.86499,12.853018,16.308643,12.368363,12.348502,8.778029,17.920845,19.097036,23.535078,10.120404,5.465363,8.649179,2.783871,0,0,0,0,0,0.651616,0,0
ENSDARG00000002353,0,0,0,0.792939,0,0,0,0,0.757309,1.117585,2.126386,1.365856,0.824125,0,0,2.766882,2.241142,4.178533,3.613603,2.051795,3.152337,0.75427,0,2.322331,0.495201,4.303512,1.094694,1.734111,2.095437,0.604574,3.34643,1.74364,0.537138,1.973133,1.951168,2.142467,1.585412,2.930634,1.567837,1.626443,0,3.454377,4.943244,3.436137,1.431274,2.838565,3.905153,0,0,0,0,0,0,0,0,0
